Parameters vs Time
Line A: Structure Forces, Total Force/Moment - Global X (floater) [N]

*Time (s);Line A (N)
889.20001;38975.8671875
889.29999;48044.5703125
889.40002;58655.1328125
889.5;70564.7890625
889.60004;83581.625
889.70001;97449.921875
889.79999;111957.5859375
889.90002;126903.5390625
890;142062.515625
890.10004;157251.46875
890.20001;172290.171875
890.29999;187014.625
890.40002;201311.25
890.5;215054.59375
890.60004;228189.890625
890.70001;240609.15625
890.79999;252306.453125
890.90002;263276.5
891;273496.0625
891.10004;283009.625
891.20001;291829.78125
891.29999;300021.4375
891.40002;307633.5
891.5;314701.53125
891.60004;321305.46875
891.70001;327486.9375
891.79999;333281.28125
891.90002;338766.4375
892;343948.625
892.10004;348835.03125
892.20001;353447.875
892.29999;357749.5625
892.40002;361752.4375
892.5;365343.6875
892.60004;368551.03125
892.70001;371266.9375
892.79999;373478.28125
892.90002;375039.6875
893;375881
893.10004;375965.96875
893.20001;375209.96875
893.29999;373461.5625
893.40002;370777.5625
893.5;367058
893.60004;362244.96875
893.70001;356359.53125
893.79999;349431.3125
893.90002;341432.5
894;332452.5625
894.10004;322511.4375
894.20001;311740.65625
894.29999;300234.9375
894.40002;288153.15625
894.5;275578.375
894.60004;262754
894.70001;249777.03125
894.79999;236876.8125
894.90002;224187.046875
895;211938.75
895.10004;200295.4375
895.20001;189402.4375
895.29999;179451.5625
895.40002;170591.625
895.5;162921.59375
895.60004;156596.3125
895.70001;151650.46875
895.79999;148162.765625
895.90002;146198.796875
896;145740.03125
896.10004;146764.84375
896.20001;149233.15625
896.29999;153070.9375
896.40002;158208.75
896.5;164512.78125
896.60004;171873.046875
896.70001;180119.15625
896.79999;189104.53125
896.90002;198660.21875
897;208589.375
897.10004;218752.984375
897.20001;228977.84375
897.29999;239050.203125
897.40002;248857.96875
897.5;258192.15625
897.60004;267004.3125
897.70001;275115.84375
897.79999;282442.28125
897.90002;288905.53125
898;294461.15625
898.10004;299013.25
898.20001;302607.34375
898.29999;305212.71875
898.40002;306835.0625
898.5;307530.1875
898.60004;307352.34375
898.70001;306336.375
898.79999;304613.71875
898.90002;302191.4375
899;299259.8125
899.10004;295845.28125
899.20001;292047
899.29999;287983.0625
899.40002;283785.46875
899.5;279484.4375
899.60004;275180.34375
899.70001;270985.875
899.79999;266943.34375
899.90002;263113.3125
900;259521.28125
900.10004;256249.5
900.20001;253311.65625
900.29999;250728.84375
900.40002;248469.671875
900.5;246593.015625
900.60004;245055.203125
900.70001;243828.5
900.79999;242887.265625
900.90002;242252.484375
901;241828.546875
901.10004;241607.09375
901.20001;241537.09375
901.29999;241575.453125
901.40002;241666.375
901.5;241800.15625
901.60004;241890.6875
901.70001;241947.6875
901.79999;241909.34375
901.90002;241700.9375
902;241349.203125
902.10004;240775.34375
902.20001;239988.265625
902.29999;238920
902.40002;237570.59375
902.5;235912.578125
902.60004;233938.609375
902.70001;231600.703125
902.79999;228929.171875
902.90002;225892.375
903;222464.03125
903.10004;218645.09375
903.20001;214454.109375
903.29999;209875.34375
903.40002;204915.71875
903.5;199579.765625
903.60004;193876.078125
903.70001;187846.046875
903.79999;181470.34375
903.90002;174778.15625
904;167840.765625
904.10004;160631.15625
904.20001;153231
904.29999;145671.84375
904.40002;137976.25
904.5;130223.5546875
904.60004;122434.8203125
904.70001;114676.8671875
904.79999;107011.609375
904.90002;99470.4921875
905;92132.3203125
905.10004;85022.6796875
905.20001;78221.796875
905.29999;71752.3515625
905.40002;65652.796875
905.5;59979.796875
905.60004;54754.515625
905.70001;49998.66796875
905.79999;45739.5078125
905.90002;41994.09765625
906;38745.4140625
906.10004;36012.515625
906.20001;33784.85546875
906.29999;32038.55859375
906.40002;30761.96484375
906.5;29948.33203125
906.60004;29535.6484375
906.70001;29524.857421875
906.79999;29876.5234375
906.90002;30567.73828125
907;31575.93359375
907.10004;32884.4375
907.20001;34454.171875
907.29999;36298.546875
907.40002;38397.8828125
907.5;40758.56640625
907.60004;43389.6953125
907.70001;46304.33984375
907.79999;49542.19921875
907.90002;53119.98046875
908;57073.73828125
908.10004;61459.32421875
908.20001;66331.921875
908.29999;71735.1640625
908.40002;77712.59375
908.5;84315.5078125
908.60004;91614.3046875
908.70001;99641.1015625
908.79999;108435.34375
908.90002;118019.8828125
909;128428.0625
909.10004;139641.28125
909.20001;151668.453125
909.29999;164486.03125
909.40002;178059.765625
909.5;192309.921875
909.60004;207194.484375
909.70001;222606.15625
909.79999;238440.25
909.90002;254597.515625
910;270936.65625
910.10004;287330.96875
910.20001;303577.25
910.29999;319592.6875
910.40002;335195.875
910.5;350208.28125
910.60004;364526.15625
910.70001;377956.8125
910.79999;390380.375
910.90002;401685.5
911;411781.65625
911.10004;420540.625
911.20001;427950.09375
911.29999;433933.6875
911.40002;438458.0625
911.5;441547.96875
911.60004;443245.21875
911.70001;443587.03125
911.79999;442614.0625
911.90002;440455.71875
912;437259.75
912.10004;433063.9375
912.20001;428097.96875
912.29999;422480.40625
912.40002;416375.65625
912.5;409966.71875
912.60004;403368.6875
912.70001;396768.90625
912.79999;390298.28125
912.90002;384103.40625
913;378323.53125
913.10004;373048.75
913.20001;368381.4375
913.29999;364338.28125
913.40002;360979.28125
913.5;358351.53125
913.60004;356417.21875
913.70001;355164.15625
913.79999;354521.71875
913.90002;354440.28125
914;354807.65625
914.10004;355548.09375
914.20001;356531.8125
914.29999;357665.625
914.40002;358771.53125
914.5;359745.5
914.60004;360474.4375
914.70001;360829.21875
914.79999;360649.84375
914.90002;359928.21875
915;358545.3125
915.10004;356407.6875
915.20001;353501.96875
915.29999;349791.375
915.40002;345257.875
915.5;339924.21875
915.60004;333822.59375
915.70001;326983.25
915.79999;319516.25
915.90002;311473.40625
916;302929.40625
916.10004;294032.5625
916.20001;284832.65625
916.29999;275462.96875
916.40002;266044.53125
916.5;256649.21875
916.60004;247355.71875
916.70001;238268.65625
916.79999;229457.828125
916.90002;220942.40625
917;212778.46875
917.10004;204961.578125
917.20001;197505.1875
917.29999;190366.109375
917.40002;183524.53125
917.5;176908.546875
917.60004;170456.6875
917.70001;164090.03125
917.79999;157721.046875
917.90002;151261.78125
918;144611.421875
918.10004;137696.5625
918.20001;130434.3828125
918.29999;122754.21875
918.40002;114595.6484375
918.5;105952.3359375
918.60004;96786.5859375
918.70001;87125.3671875
918.79999;77008.40625
918.90002;66488.4609375
919;55661.875
919.10004;44657.3125
919.20001;33616.42578125
919.29999;22706.68359375
919.40002;12103.57421875
919.5;2039.998046875
919.60004;-7286.279296875
919.70001;-15628.267578125
919.79999;-22777.12109375
919.90002;-28473.421875
920;-32509.79296875
920.10004;-34673.0078125
920.20001;-34759.84765625
920.29999;-32608.0546875
920.40002;-28049.4921875
920.5;-21027.44921875
920.60004;-11392.0009765625
920.70001;850.5712890625
920.79999;15711.2578125
920.90002;33133.8984375
921;53053.4765625
921.10004;75364.0859375
921.20001;99861.5703125
921.29999;126355.96875
921.40002;154619.4375
921.5;184422.484375
921.60004;215422.03125
921.70001;247365.96875
921.79999;279890.65625
921.90002;312717.1875
922;345462
922.10004;377892.40625
922.20001;409596.25
922.29999;440371.625
922.40002;469958
922.5;498057.46875
922.60004;524521.375
922.70001;549151.125
922.79999;571800.1875
922.90002;592426.375
923;610998.5
923.10004;627451.5
923.20001;641843.5
923.29999;654279.625
923.40002;664808.0625
923.5;673583.5625
923.60004;680758
923.70001;686521.0625
923.79999;691039.5625
923.90002;694560.75
924;697252.5625
924.10004;699328.1875
924.20001;700984
924.29999;702416
924.40002;703758.0625
924.5;705205.625
924.60004;706789.75
924.70001;708635.5
924.79999;710835.6875
924.90002;713372.1875
925;716239.1875
925.10004;719448.0625
925.20001;722919.125
925.29999;726511.1875
925.40002;730142.0625
925.5;733662.6875
925.60004;736982.5625
925.70001;739914.3125
925.79999;742264.5
925.90002;743994.625
926;744817.3125
926.10004;744681.375
926.20001;743500.3125
926.29999;741059.4375
926.40002;737326.8125
926.5;732303.75
926.60004;725904.75
926.70001;718225.1875
926.79999;709309.125
926.90002;699178.6875
927;687944.8125
927.10004;675781.5
927.20001;662862.5
927.29999;649297.9375
927.40002;635406.1875
927.5;621334.0625
927.60004;607311.125
927.70001;593593.0625
927.79999;580407.625
927.90002;567913.75
928;556381.0625
928.10004;545975.5625
928.20001;536849.25
928.29999;529167.8125
928.40002;523021.375
928.5;518469.65625
928.60004;515538.65625
928.70001;514262
928.79999;514570.125
928.90002;516427.3125
929;519669.6875
929.10004;524194.65625
929.20001;529855.6875
929.29999;536430.625
929.40002;543685.0625
929.5;551435.5625
929.60004;559480.6875
929.70001;567502.1875
929.79999;575282.6875
929.90002;582645.4375
930;589305.9375
930.10004;595113.5625
930.20001;599906.1875
930.29999;603458.75
930.40002;605725
930.5;606589.125
930.60004;605962.8125
930.70001;603944
930.79999;600406.3125
930.90002;595503.5625
931;589338.875
931.10004;581928.5
931.20001;573520.375
931.29999;564263.0625
931.40002;554340.9375
931.5;543940.875
931.60004;533351.8125
931.70001;522740.78125
931.79999;512344.875
931.90002;502401.34375
932;493172.0625
932.10004;484785.65625
932.20001;477460.5
932.29999;471330.5625
932.40002;466568.40625
932.5;463274.78125
932.60004;461527.5
932.70001;461344.40625
932.79999;462768.28125
932.90002;465797.1875
933;470334.84375
933.10004;476354.1875
933.20001;483704.6875
933.29999;492283.1875
933.40002;501946.46875
933.5;512530.46875
933.60004;523840.40625
933.70001;535665.0625
933.79999;547859.5625
933.90002;560193.5625
934;572430.125
934.10004;584422.375
934.20001;596017.875
934.29999;607012.9375
934.40002;617255.5625
934.5;626580.9375
934.60004;634935
934.70001;642211.5625
934.79999;648342.1875
934.90002;653268.9375
935;656969.9375
935.10004;659469.375
935.20001;660768.625
935.29999;660874.4375
935.40002;659929.4375
935.5;657948.0625
935.60004;655021.625
935.70001;651261.0625
935.79999;646773.25
935.90002;641663.4375
936;636079.9375
936.10004;630114.875
936.20001;623854.5625
936.29999;617466.8125
936.40002;610998.625
936.5;604606.4375
936.60004;598332.0625
936.70001;592253.625
936.79999;586444.75
936.90002;580978.375
937;575854.5625
937.10004;571127.5
937.20001;566782.875
937.29999;562876.3125
937.40002;559308.3125
937.5;556155.375
937.60004;553358.9375
937.70001;550866.875
937.79999;548630.5
937.90002;546606.75
938;544750.5625
938.10004;542987.1875
938.20001;541294.75
938.29999;539581.5625
938.40002;537817.375
938.5;535915.25
938.60004;533847.375
938.70001;531548.125
938.79999;529036.9375
938.90002;526177.5625
939;523004.25
939.10004;519453
939.20001;515517.875
939.29999;511187.34375
939.40002;506472.03125
939.5;501349.90625
939.60004;495810.5625
939.70001;489928.75
939.79999;483645.0625
939.90002;477060.5
940;470175.03125
940.10004;463016.9375
940.20001;455628
940.29999;448100.28125
940.40002;440447.71875
940.5;432756.03125
940.60004;425031.5625
940.70001;417418.53125
940.79999;409908.78125
940.90002;402602.875
941;395521.5625
941.10004;388742.15625
941.20001;382373.75
941.29999;376404.78125
941.40002;370907.75
941.5;365963.125
941.60004;361572.71875
941.70001;357762.96875
941.79999;354602.53125
941.90002;352085.21875
942;350196.4375
942.10004;348982.40625
942.20001;348421.5
942.29999;348447.84375
942.40002;349082.1875
942.5;350280.28125
942.60004;351975.15625
942.70001;354124.6875
942.79999;356675.15625
942.90002;359540.5625
943;362632.75
943.10004;365899.5625
943.20001;369257.34375
943.29999;372587.71875
943.40002;375855.28125
943.5;378910.3125
943.60004;381724.65625
943.70001;384190.90625
943.79999;386264.5
943.90002;387822.125
944;388861.90625
944.10004;389303.5
944.20001;389105.8125
944.29999;388227.8125
944.40002;386695.90625
944.5;384429.09375
944.60004;381451.71875
944.70001;377819.9375
944.79999;373485.71875
944.90002;368503.46875
945;362945.84375
945.10004;356805.4375
945.20001;350152.59375
945.29999;343053.375
945.40002;335542.90625
945.5;327721.90625
945.60004;319615.4375
945.70001;311300.875
945.79999;302836.90625
945.90002;294272
946;285664.21875
946.10004;277049.40625
946.20001;268485.4375
946.29999;260025.640625
946.40002;251646.875
946.5;243413.1875
946.60004;235321.5
946.70001;227373.8125
946.79999;219580.8125
946.90002;211945.5
947;204442.34375
947.10004;197081.625
947.20001;189824.578125
947.29999;182660.5625
947.40002;175576
947.5;168562.9375
947.60004;161587.984375
947.70001;154639.34375
947.79999;147739.390625
947.90002;140844.40625
948;133974.0625
948.10004;127130.1484375
948.20001;120322.6953125
948.29999;113572.5703125
948.40002;106911.515625
948.5;100332.1875
948.60004;93904.2421875
948.70001;87673.96875
948.79999;81682.2109375
948.90002;75956.28125
949;70553.390625
949.10004;65555.671875
949.20001;60991.78125
949.29999;56901.9296875
949.40002;53379.0078125
949.5;50463.74609375
949.60004;48187.96875
949.70001;46634.05078125
949.79999;45802.85546875
949.90002;45764.171875
950;46578.9296875
950.10004;48233.90234375
950.20001;50755.96484375
950.29999;54211.99609375
950.40002;58575.40625
950.5;63900.5234375
950.60004;70184.8984375
950.70001;77373.890625
950.79999;85557.984375
950.90002;94680.984375
951;104746.296875
951.10004;115767.8515625
951.20001;127693.359375
951.29999;140559.984375
951.40002;154292.375
951.5;168928.96875
951.60004;184418.265625
951.70001;200689.1875
951.79999;217773.75
951.90002;235584.59375
952;254093.765625
952.10004;273252.875
952.20001;293014.03125
952.29999;313280.65625
952.40002;333996.71875
952.5;355059.5625
952.60004;376414.03125
952.70001;397951.78125
952.79999;419526.0625
952.90002;441048.75
953;462386.71875
953.10004;483408.15625
953.20001;503933.09375
953.29999;523890.6875
953.40002;543073
953.5;561360.6875
953.60004;578562.25
953.70001;594579.25
953.79999;609207.375
953.90002;622443.4375
954;634007.375
954.10004;643941.9375
954.20001;652002.375
954.29999;658202.125
954.40002;662419.6875
954.5;664671.8125
954.60004;664892.3125
954.70001;663117.375
954.79999;659408.1875
954.90002;653730.625
955;646193.5625
955.10004;636910.875
955.20001;626007.1875
955.29999;613603.375
955.40002;599864.6875
955.5;584977.25
955.60004;569090.5625
955.70001;552424.5625
955.79999;535154.1875
955.90002;517473.34375
956;499644.125
956.10004;481791.34375
956.20001;464110.25
956.29999;446825.90625
956.40002;430001.4375
956.5;413859.8125
956.60004;398481.03125
956.70001;383975.6875
956.79999;370384.0625
956.90002;357782.9375
957;346202.78125
957.10004;335572.6875
957.20001;325964.0625
957.29999;317338.3125
957.40002;309508.875
957.5;302517.5
957.60004;296186.03125
957.70001;290481.375
957.79999;285232.375
957.90002;280329.75
958;275666.9375
958.10004;271132.9375
958.20001;266607.8125
958.29999;262015.6875
958.40002;257216.515625
958.5;252219.875
958.60004;246933.875
958.70001;241351.875
958.79999;235437.9375
